arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
parliament,Hansard,Viscount Camrose,Conservative,,2025-11-17,424,POSITIVE,0.7622,POSITIVE,0.9661976099014282,POSITIVE,0.8641988049507141,6,unclassified,0,0,0,0,0,"My Lords, in September the Government announced plans for a national digital identity system—a policy that will have very profound implications for the safe use of AI, particularly agentic AI. Can the"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,540,POSITIVE,0.8689,POSITIVE,0.9850756525993347,POSITIVE,0.9269878262996674,4,unclassified,0,0,0,0,0,"The noble Viscount asks about digital ID, as he highlights a proposal which was announced a few months ago. Digital ID will help make it easier for people to access the services they are entitled to a"
parliament,Hansard,Captain of the Honourable Corps of Gentlemen-at-Arms and Chief Whip (Lord Kennedy of Southwark),Labour,,2025-11-17,80,NEUTRAL,0.0,NEGATIVE,-0.9835124611854553,NEGATIVE,-0.49175623059272766,4,unclassified,0,0,0,0,0,"We will hear from the Cross Benches next, then we will go to the Labour Benches."
parliament,Hansard,Viscount Colville of Culross,Crossbench,,2025-11-17,398,NEGATIVE,-0.3626,POSITIVE,0.5896970629692078,POSITIVE,0.11354853148460389,4,dystopian_risk,0,2,0,0,0,I thank the noble Lord. The World Economic Forum has said that dis- and misinformation is the number one threat to economic stability. Generative AI has hugely increased the scale of that threat. Ther
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,549,POSITIVE,0.9655,POSITIVE,0.9996370077133179,POSITIVE,0.982568503856659,7,economic_industrial,0,0,0,2,0,I thank the noble Viscount for his question. Strengthening media literacy education is incredibly important: it helps people navigate the growing presence of AI-generated content and it is important i
parliament,Hansard,Lord Brennan of Canton,Labour,,2025-11-17,630,POSITIVE,0.9143,POSITIVE,0.9917579293251038,POSITIVE,0.9530289646625518,4,ethical_rights,0,0,1,0,2,"My Lords, I very much welcome the meeting that is taking place tomorrow, which came out of the commitments made by the Government during the passage of the data Bill. However, I understand that, notwi"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,370,POSITIVE,0.7906,POSITIVE,0.997461199760437,POSITIVE,0.8940305998802185,4,ethical_rights,0,0,0,0,1,"My noble friend highlights one of the important points made during the passage of the Bill. The whole swathe of those discussions, both at technical level and with parliamentary colleagues, is intende"
parliament,Hansard,Lord Ranger of Northwood,Conservative,,2025-11-17,878,POSITIVE,0.956,POSITIVE,0.9850106835365295,POSITIVE,0.9705053417682648,4,regulatory_governance,1,1,3,3,0,"My Lords, I note my register of interests, specifically as an adviser to SMEs in AI—VED 3, Automated Analytics and Scrumconnect—and as part of the AI APPG. Let me bring some good news to the House: th"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,518,POSITIVE,0.9633,POSITIVE,0.9988969564437866,POSITIVE,0.9810984782218933,4,regulatory_governance,1,0,2,0,0,"The noble Lord makes an extremely good point about the way in which we regulate. The UK has a bespoke approach. It is obviously important that we continue to work with other countries, as AI developme"
parliament,Hansard,Baroness Chakrabarti,Unknown,,2025-02-27,166,POSITIVE,0.4767,NEGATIVE,-0.9866400361061096,NEGATIVE,-0.2549700180530548,6,unclassified,0,0,0,0,0,To ask His Majesty’s Government what is their initial assessment of the scale and balance of responses to their consultation on copyright and artificial intelligence.
parliament,Hansard,"The Parliamentary Under-Secretary of State, Department for Business and Trade and Department for Science, Information and Technology (Baroness Jones of Whitchurch)",Labour,,2025-02-27,433,POSITIVE,0.872,POSITIVE,0.9994804263114929,POSITIVE,0.9357402131557464,4,economic_industrial,0,0,0,1,0,"My Lords, the Government consulted on several issues regarding copyright and AI. That consultation closed on 25 February and over 11,500 responses were received. We welcome this significant engagement"
parliament,Hansard,Baroness Chakrabarti,Labour,,2025-02-27,679,POSITIVE,0.9758,NEGATIVE,-0.9269421696662903,NEUTRAL,0.02442891516685486,4,unclassified,0,0,0,0,0,"I am very grateful to my noble friend the Minister for that Answer. I declare my interests as an author, like many Members of your Lordships’ House. Does she agree that the intellectual property of cr"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,849,POSITIVE,0.9828,NEGATIVE,-0.8587213158607483,POSITIVE,0.06203934206962586,4,economic_industrial,2,0,1,4,0,"My Lords, of course the Government recognise the concerns that many in the creative industries have about the potential impact of AI on that sector. This is why we want to act now to give UK creators "
parliament,Hansard,Viscount Colville of Culross,Crossbench,,2025-02-27,306,POSITIVE,0.8316,NEGATIVE,-0.9927996397018433,NEGATIVE,-0.08059981985092163,4,regulatory_governance,0,0,1,0,0,"My Lords, the Government intend to take out the transparency amendments tabled by my noble friend Lady Kidron in the Data (Use and Access) Bill. What provision are they going to make to ensure that cr"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,723,POSITIVE,0.9231,NEGATIVE,-0.9773122072219849,NEUTRAL,-0.027106103610992416,7,regulatory_governance,0,0,2,1,0,"My Lords, the Government agree with many of the points made during the debate on the data Bill, and in other discussions in this House, that further transparency is needed from AI developers about the"
parliament,Hansard,Lord Parkinson of Whitley Bay,Conservative,,2025-02-27,537,NEGATIVE,-0.1163,NEGATIVE,-0.9976544976234436,NEGATIVE,-0.5569772488117218,4,dystopian_risk,0,1,1,0,0,"My Lords, there has been widespread concern that the Secretary of State in the Minister’s department has been very happy to meet representatives of big tech and AI firms but less willing to meet repre"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,740,POSITIVE,0.9751,POSITIVE,0.9965807795524597,POSITIVE,0.9858403897762298,4,economic_industrial,0,0,0,1,0,"My Lords, as the noble Lord knows, that information will be published in the normal way. What I will say is that the Minister for AI and Digital Government and the Minister for Creative Industries, Ar"
parliament,Hansard,Lord Foster of Bath,Liberal Democrat,,2025-02-27,300,NEGATIVE,-0.34,NEGATIVE,-0.992624044418335,NEGATIVE,-0.6663120222091675,4,unclassified,0,0,0,0,0,"My Lords, regardless of whatever future plans are brought forward, will the Minister confirm that, if the outcome of current challenges shows that our current IP regime is legal, the Government will p"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,477,POSITIVE,0.9567,NEGATIVE,-0.9875005483627319,NEUTRAL,-0.01540027418136597,4,unclassified,0,0,0,0,0,The noble Lord is right that this is a complicated copyright area and there are some legal cases in the offing. It is a complicated area that needs a holistic approach. Our view is that addressing the
parliament,Hansard,The Earl of Clancarty,Crossbench,,2025-02-27,482,POSITIVE,0.4404,NEGATIVE,-0.911751389503479,NEGATIVE,-0.2356756947517395,4,ethical_rights,0,0,0,0,1,"My Lords, despite what the Minister says, there is a basic concern about the framing of this issue by the Government, their perceived need for a balance between the tech companies and the creative ind"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,455,POSITIVE,0.9274,POSITIVE,0.9911065697669983,POSITIVE,0.9592532848834991,4,economic_industrial,0,0,0,2,1,"The noble Earl is right, and we are trying to find a way to ensure that those rights are upheld. However, all these sectors need to grow in our economy. As I was just explaining, the creative sector u"
parliament,Hansard,Viscount Camrose,Conservative,,2025-02-27,470,POSITIVE,0.829,NEGATIVE,-0.9928170442581177,NEGATIVE,-0.08190852212905886,4,regulatory_governance,0,0,1,1,0,"My Lords, I recognise of course that the task of analysing the results of the consultation still needs to go ahead. That said, does the Minister agree with us that digital watermarking is going to be "
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,379,POSITIVE,0.875,POSITIVE,0.994270920753479,POSITIVE,0.9346354603767395,4,regulatory_governance,0,0,1,0,0,"The noble Viscount has made an important point about watermarks, and that is certainly one solution that we are considering. The issue of transparency is crucial to the outcome of this issue, and wate"
parliament,Hansard,Lord Brennan of Canton,Labour,,2025-02-27,357,POSITIVE,0.7946,POSITIVE,0.5038512349128723,POSITIVE,0.6492256174564361,4,utopian_opportunity,1,0,0,1,1,"My Lords, the Minister is right when she says that AI is extensively used in the creative industries and the music industry, and has been for a long time—as a servant, not a master of creatives. Is th"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,453,POSITIVE,0.9643,POSITIVE,0.9968615770339966,POSITIVE,0.9805807885169984,4,regulatory_governance,0,0,1,0,0,"I thank my noble friend for that proposal. Again, I hope that all these companies will contribute, or have contributed, to the consultation, because those are exactly the sorts of standards we want to"
parliament,Hansard,Baroness Bennett of Manor Castle,Green,,2025-02-27,471,POSITIVE,0.9231,NEGATIVE,-0.5741219520568848,POSITIVE,0.17448902397155763,4,economic_industrial,0,0,0,1,0,"My Lords, the noble Earl, Lord Clancarty, the noble Lord, Lord Foster, and the noble Baroness, Lady Chakrabarti, all pointed out the way in which big tech has already stolen large amounts of property."
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,189,POSITIVE,0.9313,POSITIVE,0.9989252686500549,POSITIVE,0.9651126343250275,4,unclassified,0,0,0,0,0,"I thank the noble Baroness for her helpful suggestion. Hopefully, she has fed that into the consultation. I am sure it will be considered as one of the many proposals to resolve this issue."
parliament,Hansard,Lord Pannick,Crossbench,,2025-02-27,212,POSITIVE,0.4215,NEGATIVE,-0.9932698607444763,NEGATIVE,-0.28588493037223817,3,unclassified,0,0,0,0,0,"My Lords, have His Majesty’s Government received representations, formal or informal, on this subject from the Government of the United States and, if so, will they publish the substance of those repr"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-02-27,161,POSITIVE,0.3182,NEGATIVE,-0.9968326687812805,NEGATIVE,-0.33931633439064024,4,unclassified,0,0,0,0,0,"To my knowledge, we have not received any representations from the US Government. I am sure any such discussions that take place will become public very quickly."
parliament,Hansard,Lord Knight of Weymouth,Unknown,,2024-07-30,102,POSITIVE,0.4767,NEGATIVE,-0.9953160285949707,NEGATIVE,-0.25930801429748535,6,regulatory_governance,0,0,1,0,0,To ask His Majesty’s Government what plans they have to regulate artificial intelligence technologies.
parliament,Hansard,"The Parliamentary Under-Secretary of State, Department for Science, Innovation and Technology (Baroness Jones of Whitchurch)",Labour,,2024-07-30,459,POSITIVE,0.9216,POSITIVE,0.9816098213195801,POSITIVE,0.95160491065979,6,regulatory_governance,0,0,1,0,0,"My Lords, as set out in the King’s Speech, we will establish legislation to ensure the safe development of AI models by introducing targeted requirements on a handful of companies developing the most "
parliament,Hansard,Lord Knight of Weymouth,Labour,,2024-07-30,640,NEGATIVE,-0.4108,NEGATIVE,-0.9572017788887024,NEGATIVE,-0.6840008894443512,7,utopian_opportunity,2,2,1,0,0,I thank my noble friend the Minister for her reply and congratulate her on her appointment. There is no doubt that AI will be an important part of the economic growth that is this Government’s priorit
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2024-07-30,1014,POSITIVE,0.9834,POSITIVE,0.9978692531585693,POSITIVE,0.9906346265792847,7,dystopian_risk,0,1,1,0,1,"I thank my noble friend for those good wishes. Of course, he is raising a really important issue of great concern to all of us. During the last election, we felt that the Government were well prepared"
parliament,Hansard,Lord Clement-Jones,Liberal Democrat,,2024-07-30,584,POSITIVE,0.765,NEGATIVE,-0.9910269379615784,NEGATIVE,-0.11301346898078918,7,dystopian_risk,0,2,2,1,1,"My Lords, I welcome the creation of an AI opportunities plan, announced by the Government, but, as the noble Lord, Lord Knight, says, we must also tackle the risks. In other jurisdictions across the w"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2024-07-30,891,POSITIVE,0.9691,POSITIVE,0.9971206784248352,POSITIVE,0.9831103392124176,7,ethical_rights,0,0,3,0,4,"I thank the noble Lord for that question and for all the work he has done on the AI issue, including his new book, which I am sure is essential reading over the summer for everybody. I should say that"
parliament,Hansard,Lord Holmes of Richmond,Conservative,,2024-07-30,500,POSITIVE,0.3658,NEGATIVE,-0.9931102991104126,NEGATIVE,-0.3136551495552063,4,regulatory_governance,0,0,1,1,1,"My Lords, would the Minister agree that the way to regulate AI is principles-based, outcomes-focused and input-understood, and always, where appropriate, remunerated? To that end, what is the Governme"
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2024-07-30,691,POSITIVE,0.9869,POSITIVE,0.9996108412742615,POSITIVE,0.9932554206371307,4,utopian_opportunity,3,0,1,0,0,The noble Lord raises a really important point here and again I acknowledge his expertise on this issue. It is a complex and challenging area and we understand the importance of it. I can assure the n
